name,director,producer,Importer,Distributor,date,year,month,country,screen,audience,genre,limit,actor1,actor2,actor3,star
미션임파서블:고스트프로토콜,브래드버드,파라마운트픽쳐스,씨제이이앤엠(주),씨제이이앤엠(주),2011-12-15,2011,12,미국,1038,7575899,액션,15세이상관람가,톰크루즈,제레미레너,,8.73
잭리처,크리스토퍼맥쿼리,파라마운트픽쳐스,씨제이이앤엠(주),씨제이이앤엠(주),2013-01-17,2013,1,미국,431,784031,액션,15세이상관람가,톰크루즈,로자먼드파이크,로버트듀발,7.17
오블리비언,조셉코신스키,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2013-04-11,2013,4,미국,634,1515356,액션,15세이상관람가,톰크루즈,모건프리먼,올가쿠릴렌코,8.23
엣지오브투모로우,더그라이만,,워너브러더스코리아(주),워너브러더스코리아(주),2014-06-04,2014,6,미국,801,4697142,액션,12세이상관람가,톰크루즈,에밀리블런트,빌팩스톤,8.94
미션임파서블:로그네이션,크리스토퍼맥쿼리,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2015-07-30,2015,7,미국,1202,6126488,액션,15세이상관람가,톰크루즈,제레미레너,레베카퍼거슨,8.75
잭리처:네버고백,에드워드즈윅,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2016-11-30,2016,11,미국,667,612328,액션,15세이상관람가,톰크루즈,코비스멀더스,,7.17
미이라,알렉스커츠먼,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2017-06-06,2017,6,미국,1257,3689325,액션,15세이상관람가,톰크루즈,소피아부텔라,애나벨월리스,7.24
미션임파서블:폴아웃,크리스토퍼맥쿼리,파라마운트픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2018-07-25,2018,7,미국,1957,4136025,액션,15세이상관람가,톰크루즈,레베카퍼거슨,헨리카빌,9.14
부활,케빈레이놀즈,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2016-03-17,2016,3,미국,120,175146,드라마,12세이상관람가,톰펠튼,조셉파인즈,클리프커티스,8.35
워리어,개빈오코너,,(주)화앤담이엔티,(주)화앤담이엔티,2011-11-02,2011,11,미국,142,20702,드라마,15세이상관람가,톰하디,조엘에저튼,제니퍼모리슨,8.68
팅커테일러솔저스파이,토마스알프레드슨,,(주)화인픽쳐스,팝엔터테인먼트,2012-02-09,2012,2,영국,187,87155,스릴러,15세이상관람가,톰하디,게리올드만,베네딕트컴버배치,8.2
차일드44,다니엘에스피노사,,(주)누리픽쳐스,(주)넥스트엔터테인먼트월드(NEW),2015-05-28,2015,5,미국,145,21604,스릴러,청소년관람불가,톰하디,누미라파스,게리올드만,8.15
매드맥스:분노의도로,조지밀러,,워너브러더스코리아(주),워너브러더스코리아(주),2015-05-14,2015,5,미국,799,3842441,액션,15세이상관람가,톰하디,샤를리즈테론,니콜라스홀트,8.76
레전드,브라이언헬겔랜드,,(주)퍼스트런,(주)이수C&E,2015-12-10,2015,12,프랑스,449,180082,액션,청소년관람불가,톰하디,태런에저튼,에밀리브라우닝,7.04
덩케르크,크리스토퍼놀란,,워너브러더스코리아(주),워너브러더스코리아(주),2017-07-20,2017,7,미국,1252,2792705,액션,12세이상관람가,톰하디,킬리언머피,케네스브래너,8.29
클라우드아틀라스,"앤디워쇼스키,라나워쇼스키,톰티크베어",,블루미지,(주)넥스트엔터테인먼트월드(NEW),2013-01-09,2013,1,미국,382,449071,SF,청소년관람불가,톰행크스,배두나,휴그랜트,8.22
토이스토리3,리언크리치,"픽사애니메이션스튜디오,월트디즈니애니메이션스튜디오",한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-08-05,2010,8,미국,394,1484843,가족,전체관람가,톰행크스,팀알렌,조안쿠삭,9.38
설리:허드슨강의기적,클린트이스트우드,,워너브러더스코리아(주),워너브러더스코리아(주),2016-09-28,2016,9,미국,573,627102,드라마,12세이상관람가,톰행크스,아론에크하트,로라리니,9.15
로맨틱크라운,톰행크스,,판씨네마(주),(주)싸이더스,2011-08-17,2011,8,미국,239,114887,멜로/로맨스,12세이상관람가,톰행크스,줄리아로버츠,,6.99
인페르노,론하워드,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2016-10-19,2016,10,미국,754,689071,미스터리,15세이상관람가,톰행크스,펠리시티존스,오마사이,7.79
스파이브릿지,스티븐스필버그,,이십세기폭스코리아(주),이십세기폭스코리아(주),2015-11-05,2015,11,미국,425,260721,스릴러,12세이상관람가,톰행크스,마크라이런스,에이미라이언,8.39
캡틴필립스,폴그린그래스,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-10-23,2013,10,미국,302,241514,액션,15세이상관람가,톰행크스,캐서린키너,바크하드압디,9.04
세이빙미스터뱅크스,존리행콕,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-04-03,2014,4,미국,56,12831,코미디,12세이상관람가,톰행크스,엠마톰슨,콜린파렐,8.48
스파이더맨:홈커밍,존와츠,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-07-05,2017,7,미국,1965,7257973,액션,12세이상관람가,톰홀랜드,마이클키튼,,8.39
콩:스컬아일랜드,조던복트-로버츠,,워너브러더스코리아(주),워너브러더스코리아(주),2017-03-08,2017,3,미국,984,1685933,액션,12세이상관람가,톰히들스턴,브리라슨,사무엘L.잭슨,7.78
워크래프트:전쟁의서막,던칸존스,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2016-06-09,2016,6,미국,736,1163120,액션,12세이상관람가,트래비스핌멜,벤포스터,토비켑벨,8.67
크레이지,브렉에이즈너,오버츄어필름,데이지엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),2010-04-08,2010,4,미국,196,146377,공포(호러),청소년관람불가,티모시올리펀트,라다미첼,조앤더슨,7.25
옥자,봉준호,"플랜비엔터테인먼트,(주)루이스픽쳐스",,(주)넥스트엔터테인먼트월드(NEW),2017-06-29,2017,6,미국,111,321550,어드벤처,12세이상관람가,틸다스윈튼,폴다노,안서현,8.45
13시간,마이클베이,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2016-03-03,2016,3,미국,380,144827,액션,15세이상관람가,파블로쉬레이버,존크래신스키,제임스뱃지데일,8.01
인시디어스,제임스완,,㈜코리아스크린,(주)쇼박스,2012-09-13,2012,9,미국,178,50163,공포(호러),15세이상관람가,패트릭윌슨,로즈번,리워넬,6.85
라스트엑소시즘,다니엘스탬,스트라이크엔터테인먼트,코리아코어컨텐츠,(주)시너지하우스(시너지),2010-12-01,2010,12,미국,171,104936,공포(호러),15세이상관람가,패트릭파비언,애슐리벨,,6.85
이별계약,오기환,씨제이이앤엠(주),,씨제이이앤엠(주),2013-06-20,2013,6,한국,63,1212000,멜로/로맨스,12세이상관람가,펑위옌,바이바이허,장경부,8.36
사랑에대한모든것,제임스마쉬,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2014-12-10,2014,12,미국,399,278015,멜로/로맨스,12세이상관람가,펠리시티존스,에디레드메인,에밀리왓슨,7.86
로그원:스타워즈스토리,가렛에드워즈,,월트디즈니컴퍼니코리아유한책임회사,월트디즈니컴퍼니코리아유한책임회사,2016-12-28,2016,12,미국,907,1019309,액션,12세이상관람가,펠리시티존스,디에고루나,매즈미켈슨,8.44
버틀러:대통령의집사,리다니엘스,,(주)넥스트엔터테인먼트월드(NEW),(주)넥스트엔터테인먼트월드(NEW),2013-11-28,2013,11,미국,182,126870,드라마,15세이상관람가,포레스트휘태커,오프라윈프리,로빈윌리엄스,8.6
앤트맨,페이튼리드,,월트디즈니컴퍼니코리아(주),월트디즈니컴퍼니코리아(주),2015-09-03,2015,9,미국,949,2839921,액션,12세이상관람가,폴러드,에반젤린릴리,마이클더글라스,8.66
앤트맨과와스프,페이튼리드,,월트디즈니컴퍼니코리아유한책임회사,월트디즈니컴퍼니코리아유한책임회사,2018-07-04,2018,7,미국,1775,5438152,액션,12세이상관람가,폴러드,에반젤린릴리,마이클더글라스,8.66
프리스트,스콧찰스스튜어트,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-06-09,2011,6,미국,228,93336,액션,15세이상관람가,폴베타니,매기큐,,6.08
브릭맨션:통제불능범죄구역,카밀들라마레,,주식회사디앤시엔터테인먼트,씨네그루(주)다우기술,2014-08-27,2014,8,프랑스,287,74912,액션,15세이상관람가,폴워커,데이비드벨,르자,6.89
쓰리빌보드,마틴맥도나,,이십세기폭스코리아(주),이십세기폭스코리아(주),2018-03-15,2018,3,미국,110,97079,코미디,15세이상관람가,프란시스맥도맨드,우디해럴슨,샘록웰,8.88
더퍼지:거리의반란,제임스드모나코,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2014-08-27,2014,8,미국,204,59881,공포(호러),청소년관람불가,프랭크그릴로,채드모건,마이클K.윌리엄즈,7.06
가필드펫포스3D,마크A.Z.디페,,(주)미디어데이,(주)화앤담이엔티,2011-01-27,2011,1,미국,69,36420,애니메이션,전체관람가,프랭크웰커,,,6.37
아더와미니모이3:두세계의전쟁,뤽베송,,(주)영화사오원,(주)라이크콘텐츠,2015-11-05,2015,11,프랑스,267,61046,애니메이션,전체관람가,프레디하이모어,페니밸포어,셀레나고메즈,7.6
노벰버맨,로저도널드슨,,㈜코리아스크린,롯데쇼핑㈜롯데엔터테인먼트,2014-10-16,2014,10,미국,395,252444,액션,15세이상관람가,피어스브로스넌,올가쿠릴렌코,루크브레이시,7.47
테드:황금도시파이티티를찾아서,엔리케가토,,(주)포커스엔터테인먼트,(주)싸이더스,2012-09-20,2012,9,스페인,301,206320,애니메이션,전체관람가,피오나글라스콧,케리셰일,루이스맥로드,7.95
춤추는꿈틀이밴드,토마스보르히닐슨,디스코오르메네,(주)케이앤엔터테인먼트,에이원엔터테인먼트,2010-02-04,2010,2,덴마크,48,11061,애니메이션,전체관람가,피터프로딘,트린디어홈,라스흐조르초즈,7.5
극장판또봇:로봇군단의습격,"이달,고동우",레트로봇주식회사,,씨제이이앤엠(주),2017-04-27,2017,4,한국,231,141592,애니메이션,전체관람가,하룡이,신경선,이현,9.29
동쪽의에덴극장판①더킹오브에덴,카미야마켄지,"아스믹에이스엔터테인먼트,프로덕션I.G.",애니박스엔터테인먼트,애니박스엔터테인먼트,2010-01-28,2010,1,일본,53,12460,애니메이션,전체관람가,하야미사오리,이지영,에구치타쿠야,8.55
허삼관,하정우,"(주)두타연,(주)판타지오픽쳐스",,(주)넥스트엔터테인먼트월드(NEW),2015-01-14,2015,1,한국,621,955175,드라마,12세이상관람가,하정우,하지원,,7.5
터널,김성훈,"(주)어나더썬데이,(주)비에이엔터테인먼트",,(주)쇼박스,2016-08-10,2016,8,한국,1105,7118592,드라마,12세이상관람가,하정우,배두나,오달수,8.37
러브픽션,전계수,"(주)삼거리픽쳐스,(주)판타지오",,(주)넥스트엔터테인먼트월드(NEW),2012-02-29,2012,2,한국,617,1726202,멜로/로맨스,15세이상관람가,하정우,공효진,,6.68
더테러라이브,김병우,(주)씨네이천,,롯데쇼핑㈜롯데엔터테인먼트,2013-07-31,2013,7,한국,743,5583596,범죄,15세이상관람가,하정우,이경영,전혜진,8.27
군도:민란의시대,윤종빈,"(주)영화사월광,(주)쇼박스",,(주)쇼박스,2014-07-23,2014,7,한국,1394,4774895,사극,15세이상관람가,하정우,강동원,,6.92
황해,나홍진,㈜팝콘필름,,"(주)쇼박스,이십세기폭스코리아(주)",2010-12-22,2010,12,한국,618,2167426,스릴러,청소년관람불가,하정우,김윤석,조성하,7.82
의뢰인,손영성,청년필름(주),,(주)쇼박스,2011-09-29,2011,9,한국,522,2393086,스릴러,15세이상관람가,하정우,박희순,장혁,8.03
베를린,류승완,"(주)외유내강,씨제이이앤엠(주)",,씨제이이앤엠(주),2013-01-30,2013,1,한국,894,7166199,액션,15세이상관람가,하정우,한석규,류승범,7.81
신과함께-죄와벌,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,2017,12,한국,1912,14410931,판타지,12세이상관람가,하정우,차태현,주지훈,7.85
7광구,김지훈,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2011-08-04,2011,8,한국,812,2232179,SF,15세이상관람가,하지원,안성기,오지호,3.35
코리아,문현성,"(주)더타워픽쳐스,씨제이이앤엠(주),(주)웰메이드스타엠",,씨제이이앤엠(주),2012-05-03,2012,5,한국,537,1857392,드라마,12세이상관람가,하지원,배두나,,8.54
목숨건연애,송민규,(주)비에이엔터테인먼트,,오퍼스픽쳐스,2016-12-14,2016,12,한국,393,476840,멜로/로맨스,15세이상관람가,하지원,천정명,진백림,4.32
조선미녀삼총사,박제현,(주)웰메이드필름,,(주)쇼박스,2014-01-29,2014,1,한국,388,480361,코미디,12세이상관람가,하지원,강예원,가인,4.04
파파로티,윤종찬,케이엠컬쳐㈜,,(주)쇼박스,2013-03-14,2013,3,한국,552,1713891,드라마,15세이상관람가,한석규,이제훈,오달수,8.24
프리즌,나현,(주)큐로홀딩스,,(주)쇼박스,2017-03-23,2017,3,한국,1047,2931897,범죄,청소년관람불가,한석규,김래원,강신일,7.59
상의원,이원석,"(주)영화사비단길,상의원문화산업전문(유)",,"(주)쇼박스,(주)와우픽쳐스",2014-12-24,2014,12,한국,466,790158,사극,15세이상관람가,한석규,고수,박신혜,7.82
이층의악당,손재곤,(유)이층의악당문화산업전문회사,,(주)싸이더스,2010-11-24,2010,11,한국,384,605224,코미디,15세이상관람가,한석규,김혜수,,8.02
티끌모아로맨스,김정환,"(주)아이에이치큐,㈜인디스토리",,필라멘트픽쳐스,2011-11-10,2011,11,한국,294,424002,멜로/로맨스,15세이상관람가,한예슬,송중기,,7.5
기생령,고석진,"(주)코어콘텐츠미디어,(주)이스트스카이필름",,롯데쇼핑㈜롯데엔터테인먼트,2011-08-05,2011,8,한국,207,3607700,공포(호러),청소년관람불가,한은정,이형석,효민,4.33
