,Unnamed: 0,영화명,감독,제작사,수입사,배급사,개봉일,개봉월,국적,전국스크린수,전국관객수,장르,등급,url,movie_star,배우1,배우2,배우3
879,784,예전부터 계속 좋아했어 ~고백실행위원회~,야나기자와 테츠야,,(주)엔케이컨텐츠,(주)디스테이션,2016-09-29,9,일본,77,16187,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=예전부터 계속 좋아했어 ~고백실행위원회~%09&section=all&ie=utf8,7.99,카미야히로시,토마츠하루카,카지유우키
880,932,위험한 관계,허진호,,데이지엔터테인먼트,씨제이이앤엠(주),2012-10-11,10,중국,334,298086,멜로/로맨스,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=위험한 관계%09&section=all&ie=utf8,7.99,장쯔이,장백지,장동건
881,1182,해어화,박흥식,더램프(주),,롯데쇼핑㈜롯데엔터테인먼트,2016-04-13,4,한국,572,485083,사극,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=해어화%09&section=all&ie=utf8,7.99,한효주,유연석,천우희
882,516,로보캅,호세 파딜라,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-02-13,2,미국,627,979509,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=로보캅%09&section=all&ie=utf8,8,조엘킨나만,사무엘L.잭슨,게리올드만
883,605,셜록홈즈 : 그림자 게임,가이 리치,,워너브러더스 코리아(주),워너브러더스 코리아(주),2011-12-21,12,미국,370,2239156,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=셜록홈즈 : 그림자 게임%09&section=all&ie=utf8,8,로버트다우니주니어,주드로,
884,645,레드: 더 레전드,딘 패리소트,,블루미지,롯데쇼핑㈜롯데엔터테인먼트,2013-07-18,7,미국,739,3004647,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=레드: 더 레전드%09&section=all&ie=utf8,8,이병헌,브루스윌리스,존말코비치
885,967,폴라로이드,주호성,(주)아우라씨엔씨,,와이드 릴리즈(주),2015-07-16,7,한국,27,10094,드라마,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=폴라로이드%09&section=all&ie=utf8,8,정재연,김태용,양범
886,1246,전국노래자랑,이종필,(주)인앤인픽쳐스,,롯데쇼핑㈜롯데엔터테인먼트,2013-05-01,5,한국,581,963634,코미디,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=전국노래자랑%09&section=all&ie=utf8,8,김인권,류현경,김수미
887,1330,대호,박훈정,(주)사나이픽처스,,(주)넥스트엔터테인먼트월드(NEW),2015-12-16,12,한국,892,1762742,사극,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=대호%09&section=all&ie=utf8,8,최민식,,
888,1429,타워,김지훈,"씨제이이앤엠(주),(주)더타워픽쳐스",,씨제이이앤엠(주),2012-12-25,12,한국,617,5181014,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=타워%09&section=all&ie=utf8,8,설경구,손예진,김상경
889,1465,부산행,연상호,(주)영화사레드피터,,(주)넥스트엔터테인먼트월드(NEW),2016-07-20,7,한국,1788,11565078,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=부산행%09&section=all&ie=utf8,8,공유,정유미,마동석
890,96,위핏,드류 베리모어,맨데이트 픽쳐스,㈜에스앤엠코리아,롯데쇼핑㈜롯데엔터테인먼트,2010-02-18,2,미국,124,35241,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=위핏%09&section=all&ie=utf8,8.01,엘렌페이지,마샤게이하든,
891,258,13시간,마이클 베이,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2016-03-03,3,미국,380,144827,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=13시간%09&section=all&ie=utf8,8.01,파블로쉬레이버,존크래신스키,제임스뱃지데일
892,310,50가지 그림자: 해방,제임스 폴리,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2018-02-21,2,미국,213,217785,드라마,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=50가지 그림자: 해방%09&section=all&ie=utf8,8.01,제이미도넌,다코타존슨,
893,383,그레이의 50가지 그림자,샘 테일러-존슨,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-02-26,2,미국,512,364415,드라마,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=그레이의 50가지 그림자%09&section=all&ie=utf8,8.01,,,
894,545,드라큘라: 전설의 시작,개리 쇼어,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2014-10-08,10,미국,477,1321751,판타지,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=드라큘라: 전설의 시작%09&section=all&ie=utf8,8.01,,,
895,931,폴리스 스토리 2014,딩성,,(주)드림웨스트픽쳐스,유니버설픽쳐스인터내셔널 코리아(유),2014-01-29,1,중국,251,153591,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=폴리스 스토리 2014%09&section=all&ie=utf8,8.01,성룡,유엽,경첨
896,1349,나의 사랑 나의 신부,임찬상,필름모멘텀,,씨네그루(주)다우기술,2014-10-08,10,한국,629,2135614,멜로/로맨스,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=나의 사랑 나의 신부%09&section=all&ie=utf8,8.01,조정석,신민아,
897,395,아스트로 보이-아톰의 귀환,데이빗 보워스,이미지애니메이션스튜디오,㈜케이디미디어,㈜케이디미디어,2010-01-13,1,미국,285,401477,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=아스트로 보이-아톰의 귀환%09&section=all&ie=utf8,8.02,니콜라스케이지,크리스틴벨,프레디하이모어
898,493,오리엔트 특급 살인,케네스 브래너,,이십세기폭스코리아(주),이십세기폭스코리아(주),2017-11-29,11,미국,707,864757,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=오리엔트 특급 살인%09&section=all&ie=utf8,8.02,케네스브래너,조니뎁,데이지리들리
899,757,베이비 드라이버,에드가 라이트,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-09-14,9,영국,778,821419,액션,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=베이비 드라이버%09&section=all&ie=utf8,8.02,릴리제임스,안셀엘고트,제이미폭스
900,846,케로로 더 무비 5: 기적의 사차원섬,"사토 준이치,야마구치 스스무",선라이즈 필름,투니버스(주)온미디어,투니버스(주)온미디어,2010-04-29,4,일본,75,116992,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=케로로 더 무비 5: 기적의 사차원섬%09&section=all&ie=utf8,8.02,,,
901,1204,이층의 악당,손재곤,(유)이층의 악당 문화산업전문회사,,(주)싸이더스,2010-11-24,11,한국,384,605224,코미디,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=이층의 악당%09&section=all&ie=utf8,8.02,한석규,김혜수,
902,1448,인천상륙작전,이재한,(주)태원엔터테인먼트,,씨제이이앤엠(주),2016-07-27,7,한국,1049,7049643,전쟁,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=인천상륙작전%09&section=all&ie=utf8,8.02,이정재,이범수,리암니슨
903,609,슈렉 포에버,마이크 미첼,드림웍스 애니메이션,씨제이엔터테인먼트,씨제이엔터테인먼트,2010-07-01,7,미국,561,2261356,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=슈렉 포에버%09&section=all&ie=utf8,8.03,마이크마이어스,에디머피,카메론디아즈
904,1363,의뢰인,손영성,청년필름(주),,(주)쇼박스,2011-09-29,9,한국,522,2393086,스릴러,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=의뢰인%09&section=all&ie=utf8,8.03,하정우,박희순,장혁
905,1369,조작된 도시,박광현,"(주)티피에스컴퍼니,(주)영화사심플렉스,컬쳐메이트",,씨제이이앤엠(주),2017-02-09,2,한국,1019,2512572,범죄,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=조작된 도시%09&section=all&ie=utf8,8.03,지창욱,심은경,안재홍
906,1408,남한산성,황동혁,(주)싸이런픽쳐스,,씨제이이앤엠(주),2017-10-03,10,한국,1229,3829891,사극,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=남한산성%09&section=all&ie=utf8,8.03,이병헌,김윤석,박해일
907,353,베스트 키드,해럴드 즈워트,콜럼비아 픽쳐스 필름 프로덕션,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-06-10,6,미국,259,292529,가족,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=베스트 키드%09&section=all&ie=utf8,8.04,성룡,제이든스미스,
908,403,밀레니엄 : 여자를 증오한 남자들,데이빗 핀처,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-01-11,1,미국,321,443889,스릴러,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=밀레니엄 : 여자를 증오한 남자들%09&section=all&ie=utf8,8.04,다니엘크레이그,루니마라,
909,631,나우 유 씨 미 : 마술사기단,루이스 리테리어,,데이지엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2013-08-22,8,미국,691,2718227,범죄,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=나우 유 씨 미 : 마술사기단%09&section=all&ie=utf8,8.04,,,
910,1406,신의 한 수,조범구,"(주)메이스엔터테인먼트,(주)아지트필름",,(주)쇼박스,2014-07-03,7,한국,794,3562123,범죄,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=신의 한 수%09&section=all&ie=utf8,8.04,정우성,이범수,안성기
911,1131,사랑하기 때문에,주지홍,(주)에이디사공육,,(주)넥스트엔터테인먼트월드(NEW),2017-01-04,1,한국,542,324420,코미디,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=사랑하기 때문에%09&section=all&ie=utf8,8.05,차태현,김유정,서현진
912,236,라스트 나잇,마시 태지딘,,데이지엔터테인먼트,(주)싸이더스,2011-04-07,4,미국,243,119963,멜로/로맨스,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=라스트 나잇%09&section=all&ie=utf8,0,키이라나이틀리,샘워싱턴,
913,450,더 울프 오브 월스트리트,마틴 스콜세지,,주식회사 더쿱,주식회사 우리네트웍스,2014-01-09,1,미국,395,585082,범죄,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=더 울프 오브 월스트리트%09&section=all&ie=utf8,8.07,레오나르도디카프리오,조나힐,매튜맥커너히
914,530,박물관이 살아있다 : 비밀의 무덤,숀 레비,,이십세기폭스코리아(주),이십세기폭스코리아(주),2015-01-14,1,미국,500,1101678,어드벤처,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=박물관이 살아있다 : 비밀의 무덤%09&section=all&ie=utf8,8.06,벤스틸러,로빈윌리엄스,댄스티븐스
915,884,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,유야마 쿠니히코,,(주)포켓몬코리아,씨제이이앤엠(주),2011-12-22,12,일본,226,293787,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」%09&section=all&ie=utf8,8.06,마츠모토리카,오오타니이쿠에,타카하시히데키
916,1212,아빠는 딸,김형협,영화사김치(주),,메가박스중앙(주)플러스엠,2017-04-12,4,한국,520,646412,코미디,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=아빠는 딸%09&section=all&ie=utf8,8.06,윤제문,정소민,
917,209,딥워터 호라이즌,피터 버그,,(주)우성엔터테인먼트,메가박스중앙(주)플러스엠,2017-01-25,1,미국,433,100021,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=딥워터 호라이즌%09&section=all&ie=utf8,8.07,마크월버그,딜런오브라이언,커트러셀
918,360,가디언의 전설,잭 스나이더,워너 브러더스 픽쳐스,워너브러더스 코리아(주),워너브러더스 코리아(주),2010-10-28,10,미국,268,307217,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=가디언의 전설%09&section=all&ie=utf8,8.07,휴고위빙,짐스터게스,라이언콴튼
919,537,나니아 연대기: 새벽 출정호의 항해,마이클 앱티드,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),이십세기폭스코리아(주),2010-12-08,12,미국,502,1182228,판타지,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=나니아 연대기: 새벽 출정호의 항해%09&section=all&ie=utf8,8.07,벤반스,조지헨리,윌폴터
920,633,메이즈 러너: 스코치 트라이얼,웨스 볼,,이십세기폭스코리아(주),이십세기폭스코리아(주),2015-09-16,9,미국,804,2744413,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=메이즈 러너: 스코치 트라이얼%09&section=all&ie=utf8,8.07,딜런오브라이언,토마스생스터,카야스코델라리오
921,688,쥬라기 월드,콜린 트레보로우,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-06-11,6,미국,1290,5546792,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=쥬라기 월드%09&section=all&ie=utf8,8.07,크리스프랫,브라이스달라스하워드,빈센트도노프리오
922,689,쥬라기 월드: 폴른 킹덤,후안 안토니오 바요나,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2018-06-06,6,미국,1972,5660904,액션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=쥬라기 월드: 폴른 킹덤%09&section=all&ie=utf8,8.07,크리스프랫,브라이스달라스하워드,
923,25,파라노만,"샘 펠,크리스 버틀러",,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-02-07,2,미국,54,10654,애니메이션,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=파라노만%09&section=all&ie=utf8,8.08,,,
924,832,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,유야마 쿠니히코,,(주)포켓몬코리아,(주)포켓몬코리아,2014-08-13,8,일본,123,74346,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치%09&section=all&ie=utf8,8.08,마츠모토리카,오오타니이쿠에,우에다유지
925,1272,고령화 가족,송해성,(주)인벤트스톤,,씨제이이앤엠(주),2013-05-09,5,한국,583,1139250,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=고령화 가족%09&section=all&ie=utf8,8.08,박해일,윤제문,공효진
926,42,스톤,존 커랜,,(유)조이앤컨텐츠그룹,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),2011-10-06,10,미국,77,15241,드라마,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=스톤%09&section=all&ie=utf8,8.09,로버트드니로,에드워드노튼,밀라요보비치
927,291,프리즈너스,드니 빌뇌브,,판씨네마(주),"(주)넥스트엔터테인먼트월드(NEW),판씨네마(주)",2013-10-02,10,미국,297,186460,범죄,청소년관람불가,https://movie.naver.com/movie/search/result.nhn?query=프리즈너스%09&section=all&ie=utf8,8.09,휴잭맨,제이크질렌할,
928,414,카 2,존 라세터,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-07-20,7,미국,379,465607,애니메이션,전체관람가,https://movie.naver.com/movie/search/result.nhn?query=카 2%09&section=all&ie=utf8,8.09,오웬윌슨,마이클케인,
929,1041,회초리,박광우,(주)영화사메이플러스,,롯데쇼핑㈜롯데엔터테인먼트,2011-05-19,5,한국,142,74765,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=회초리%09&section=all&ie=utf8,8.09,안내상,진지희,
930,1359,박열,이준익,(유)박열문화전문회사,,메가박스중앙(주)플러스엠,2017-06-28,6,한국,1176,2359174,드라마,12세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=박열%09&section=all&ie=utf8,8.09,이제훈,최희서,김인우
931,1384,극비수사,곽경택,"(주)제이콘컴퍼니,(주)영화사 신세계",,(주)쇼박스,2015-06-18,6,한국,894,2860786,드라마,15세이상관람가,https://movie.naver.com/movie/search/result.nhn?query=극비수사%09&section=all&ie=utf8,8.09,김윤석,유해진,
