순위,영화명,개봉일,좌석수,좌석점유율,관객수,좌석판매율,매출액,누적매출액,누적관객수
116,새폴더2,2015-10-23,"7,955",0.00 ,518,6.50%,"3,352,000","3,352,000",518
116,유부녀들,2015-10-14,"5,281",0.00 ,516,9.70%,"3,405,000","3,405,000",516
116,미션: 톱스타를 훔쳐라,2015-09-03,"2,098",0.00 ,512,24.40%,"3,157,000","3,157,000",512
116,호수의 여인,2015-10-24,"5,212",0.00 ,504,9.60%,"11,524,500","11,524,500",504
116,마지막 위안부,2015-08-03,490,0.00 ,490,100.00%,"4,172,000","4,172,000",490
116,애인,2015-06-17,"5,934",0.00 ,485,8.10%,"2,594,000","2,594,000",485
116,레버넌트: 죽음에서 돌아온 자,2016-01-14,477,0.00 ,477,100.00%,"3,967,000","3,967,000",477
116,수상한 미용실,2015-10-28,"3,443",0.00 ,474,13.70%,"2,403,000","2,403,000",474
116,음란한 가족,2015-09-24,"3,134",0.00 ,473,15.00%,"2,301,000","2,301,000",473
116,란제리살인사건,2015-09-17,"3,046",0.00 ,472,15.40%,"2,295,000","2,295,000",472
116,맛있는 덫-정사,2015-09-30,"4,694",0.00 ,426,9.00%,"2,227,000","2,227,000",426
116,모텔,2015-11-10,"4,975",0.00 ,420,8.40%,"2,182,000","2,182,000",420
116,위험한 섹스,2015-09-23,"4,099",0.00 ,419,10.20%,"2,249,000","2,249,000",419
116,핫섹토크,2015-11-03,"4,503",0.00 ,411,9.10%,"2,143,000","2,143,000",411
116,한양 기방 춘향뎐,2015-11-26,"4,479",0.00 ,400,8.90%,"2,085,000","2,085,000",400
116,은밀한 방문자,2015-09-16,"3,658",0.00 ,397,10.80%,"2,091,000","2,091,000",397
116,조선안방 스캔들-칠거지악,2015-09-15,"3,444",0.00 ,394,11.40%,"2,077,000","2,077,000",394
116,위험한 중독,2015-12-24,"3,589",0.00 ,388,10.80%,"2,117,000","2,117,000",388
116,한양기방 명기전,2015-12-30,"4,027",0.00 ,383,9.50%,"2,048,000","2,048,000",383
116,폴 매카트니의 락쇼,2015-04-02,"8,047",0.00 ,380,4.70%,"6,737,000","6,737,000",380
116,외출,2015-06-11,"3,838",0.00 ,371,9.60%,"2,090,000","2,090,000",371
116,맛있는 정사: 오피스 와이프,2015-11-17,"4,277",0.00 ,368,8.60%,"1,929,000","1,929,000",368
116,조선안방 스캔들-칠거지악2,2015-10-22,"4,147",0.00 ,368,8.80%,"1,922,000","1,922,000",368
116,아내의 애인,2015-10-08,"5,060",0.00 ,363,7.10%,"2,123,000","2,123,000",363
116,서바이벌 워,2015-01-15,"3,664",0.00 ,359,9.70%,"1,638,000","1,638,000",359
116,제거자,2015-01-08,"3,359",0.00 ,359,10.60%,"1,638,000","1,638,000",359
116,친구엄마,2015-11-12,"5,597",0.00 ,359,6.40%,"2,057,000","2,057,000",359
116,엄마친구,2015-08-20,"3,662",0.00 ,355,9.60%,"1,771,000","1,771,000",355
116,환타스틱 러브짐: 전쟁 같은 사랑,2015-10-08,"3,284",0.00 ,303,9.20%,"1,575,000","1,575,000",303
116,다이빙벨: 진실은 침몰하지 않습니다,2015-04-16,"6,248",0.00 ,300,4.80%,"2,209,000","2,209,000",300
116,전원일기: 젖소농장새댁,2015-12-15,"3,198",0.00 ,274,8.50%,"1,407,000","1,407,000",274
116,공즉시색,2015-11-26,"4,091",0.00 ,271,6.60%,"1,478,000","1,478,000",271
116,극장판 파이널 <하늘의 유실물 : 영원한 나의 새장>,2015-01-01,"4,774",0.00 ,255,5.30%,"1,410,000","1,410,000",255
116,네이키드 걸,2015-01-22,"2,875",0.00 ,254,8.80%,"1,322,000","1,322,000",254
116,익스트림 터미네이터,2015-01-22,"2,667",0.00 ,254,9.50%,"1,322,000","1,322,000",254
116,스파이 서바이버,2015-10-05,251,0.00 ,243,96.80%,"1,544,000","1,544,000",243
116,불량변호사,2015-01-01,226,0.00 ,200,88.40%,"400,000","400,000",200
116,일렉트릭 슬라이드,2015-08-20,"2,260",0.00 ,180,7.90%,"930,000","930,000",180
116,친절한 가정부,2015-02-26,869,0.00 ,166,19.10%,"1,004,000","1,004,000",166
116,러브 펀치,2015-07-16,"9,384",0.00 ,155,1.60%,"1,209,000","1,209,000",155
116,섹슈얼 어드벤쳐,2015-03-20,"1,055",0.00 ,148,14.00%,"748,000","748,000",148
116,앙상블,2014-12-18,"1,410",0.00 ,138,9.70%,"1,034,000","6,939,500",900
116,다크 바이 눈,2015-12-21,817,0.00 ,130,15.90%,"1,107,000","1,107,000",130
116,라그나로크,2015-07-09,879,0.00 ,130,14.70%,"1,122,000","1,122,000",130
116,미저리: 엘리베이터 여자,2015-11-05,"1,431",0.00 ,130,9.00%,"1,115,000","1,115,000",130
116,미친 줄리아,2015-10-12,937,0.00 ,130,13.80%,"1,131,000","1,131,000",130
116,살인 질주,2015-04-23,937,0.00 ,130,13.80%,"1,123,000","1,123,000",130
116,관능소설 -포르노그라피아 무삭제판,2015-02-12,910,0.00 ,117,12.80%,"593,000","593,000",117
116,살인게임 무삭제판,2015-02-12,910,0.00 ,117,12.80%,"593,000","593,000",117
116,탄트라 섹스 무삭제판,2015-02-12,703,0.00 ,117,16.60%,"593,000","593,000",117
116,일급 살인,2015-06-25,678,0.00 ,116,17.10%,"1,006,000","1,118,000",130
116,배틀독,2015-05-07,645,0.00 ,111,17.20%,"580,000","580,000",111
116,슬픈남자,2015-12-10,"3,679",0.00 ,109,2.90%,"749,000","749,000",109
116,"그녀, 섹스의 시작",2014-12-30,"1,511",0.00 ,100,6.60%,"568,000","1,088,000",249
116,프롬 더 다크,2015-07-07,100,0.00 ,100,100.00%,"500,000","500,000",100
116,아메리칸 섹스 파티,2014-12-30,"1,529",0.00 ,96,6.20%,"532,000","1,052,000",245
116,유신의 미학,2015-12-16,630,0.00 ,93,14.70%,"739,000","739,000",93
116,두 번째 엄마,2014-12-31,"1,390",0.00 ,90,6.40%,"490,000","1,010,000",239
116,8광구: 몬스터의 부활,2014-12-23,956,0.00 ,86,8.90%,"462,000","1,060,000",294
116,꼬마 잠수함 올리 2,2014-12-04,94,0.00 ,79,84.00%,"395,000","213,155,700","33,668"
116,"1789, 바스티유의 연인들",2014-09-18,"1,486",0.00 ,65,4.30%,"1,266,000","69,354,500","4,078"
116,GROW: 인피니트의 리얼 청춘 라이프,2014-12-04,655,0.00 ,61,9.30%,"365,000","189,774,200","23,926"
116,G컵 미녀의 참을 수 없는 폭주,2015-08-13,257,0.00 ,60,23.30%,"300,000","300,000",60
116,H컵 젊은 과부의 짜릿한 컴백,2015-02-26,210,0.00 ,60,28.50%,"300,000","300,000",60
116,섹시한 마담의 은밀한 과거,2015-07-03,201,0.00 ,60,29.80%,"300,000","300,000",60
116,써스펜션,2015-03-26,257,0.00 ,60,23.30%,"300,000","300,000",60
116,아내의 비밀욕정 1 : 애욕,2015-05-07,257,0.00 ,60,23.30%,"300,000","300,000",60
116,아내의 비밀욕정 2 : 밀애,2015-05-14,201,0.00 ,60,29.80%,"300,000","300,000",60
116,아내의 비밀욕정 3 : 쾌락,2015-05-21,257,0.00 ,60,23.30%,"300,000","300,000",60
116,아내의 비밀욕정 4 : 음란,2015-05-28,191,0.00 ,60,31.40%,"300,000","300,000",60
116,애프터: 하고 싶은 그녀,2015-08-13,257,0.00 ,60,23.30%,"300,000","300,000",60
116,오르가즘: 신입 여형사의 특수임무,2015-08-27,257,0.00 ,60,23.30%,"300,000","300,000",60
116,위기의 유부남: 만나는 여자마다 하고 싶어!,2015-12-29,201,0.00 ,60,29.80%,"300,000","300,000",60
116,응큼 살벌한 섹스,2015-09-04,257,0.00 ,60,23.30%,"300,000","300,000",60
116,임신하고 싶은 새댁의 음란한 정사,2015-01-29,202,0.00 ,60,29.70%,"300,000","300,000",60
116,젖은 팬티의 은밀한 유혹,2015-03-12,191,0.00 ,60,31.40%,"300,000","300,000",60
116,지구 최후의 날 2015,2015-12-10,186,0.00 ,60,32.20%,"300,000","300,000",60
116,참을 수 없는 이미지 섹스,2015-03-05,201,0.00 ,60,29.80%,"300,000","300,000",60
116,청순 여형사의 비밀스런 이중 생활,2015-07-16,202,0.00 ,60,29.70%,"300,000","300,000",60
116,초식남의 미끈한 OL녀 맛보기,2015-07-09,201,0.00 ,60,29.80%,"300,000","300,000",60
116,치한전차: 음란한 퇴근길,2015-12-22,276,0.00 ,60,21.70%,"300,000","300,000",60
116,쾌락지구X,2015-06-24,191,0.00 ,60,31.40%,"300,000","300,000",60
116,화끈하게 주는 젊은 애인,2015-02-12,191,0.00 ,60,31.40%,"300,000","300,000",60
116,13 이어리,2015-01-21,257,0.00 ,54,21.00%,"270,000","270,000",54
116,O양 비디오의 정사,2015-07-01,54,0.00 ,54,100.00%,"270,000","270,000",54
116,꽃은 밤에 피고-유리아,2015-07-08,191,0.00 ,54,28.20%,"270,000","270,000",54
116,남친 집 방문기-그놈의 유혹,2015-06-03,202,0.00 ,54,26.70%,"270,000","270,000",54
116,남편 몰래 외도하기,2015-06-17,257,0.00 ,54,21.00%,"270,000","270,000",54
116,남편은 없어-미망인의 정사,2015-07-15,201,0.00 ,54,26.80%,"270,000","270,000",54
116,너에게 가르치는 사랑-욕정,2015-04-08,257,0.00 ,54,21.00%,"270,000","270,000",54
116,넥스트 제네레이션 패트레이버 5,2015-05-07,201,0.00 ,54,26.80%,"270,000","270,000",54
116,노천온천탕의 세자매 2-욕구불만,2015-06-17,257,0.00 ,54,21.00%,"270,000","270,000",54
116,노천온천탕의 세자매-애욕계약,2015-06-03,202,0.00 ,54,26.70%,"270,000","270,000",54
116,노팬티 카페의 여자,2015-07-15,54,0.00 ,54,100.00%,"270,000","270,000",54
116,녹아내리는 육체,2015-07-22,257,0.00 ,54,21.00%,"270,000","270,000",54
116,농염한 정사 - 젖은 속옷,2015-07-15,201,0.00 ,54,26.80%,"270,000","270,000",54
116,다리사이 여신강림,2015-03-18,202,0.00 ,54,26.70%,"270,000","270,000",54
116,단지처 3: 위험한 과외,2015-07-15,54,0.00 ,54,100.00%,"270,000","270,000",54
116,달콤한 애인 계약서,2015-03-18,202,0.00 ,54,26.70%,"270,000","270,000",54
116,달콤한 애인 계약서 2,2015-04-01,257,0.00 ,54,21.00%,"270,000","270,000",54
116,댓 어쿼드 모먼트-그 어색한 순간,2015-07-09,191,0.00 ,54,28.20%,"270,000","270,000",54
116,돌싱녀의 성접대의혹,2015-01-14,244,0.00 ,54,22.10%,"270,000","270,000",54
116,두 번째 불륜 프리섹스 선언!,2015-03-25,202,0.00 ,54,26.70%,"270,000","270,000",54
116,두 여자의 남자,2015-07-09,191,0.00 ,54,28.20%,"270,000","270,000",54
116,마리아가 속삭이는 이유,2015-05-13,210,0.00 ,54,25.70%,"270,000","270,000",54
116,만져도 될까?-유부녀의 사랑,2015-03-25,210,0.00 ,54,25.70%,"270,000","270,000",54
116,메이드가 속삭일 때 - 유혹,2015-07-29,54,0.00 ,54,100.00%,"270,000","270,000",54
116,모두의 사정-절정의 스와핑,2015-06-10,201,0.00 ,54,26.80%,"270,000","270,000",54
116,문열어! 요시미짱,2015-02-11,202,0.00 ,54,26.70%,"270,000","270,000",54
116,미스 메도우,2015-05-07,201,0.00 ,54,26.80%,"270,000","270,000",54
116,바나나 온천정사,2015-05-06,201,0.00 ,54,26.80%,"270,000","270,000",54
116,백합의 유혹-섹스리스의 해결,2015-07-01,54,0.00 ,54,100.00%,"270,000","270,000",54
116,벌거벗은 사랑은 음란하다,2015-05-20,201,0.00 ,54,26.80%,"270,000","270,000",54
116,베드(감독판),2015-03-12,244,0.00 ,54,22.10%,"270,000","270,000",54
116,변태인간-시간여행,2015-04-08,202,0.00 ,54,26.70%,"270,000","270,000",54
116,변태투명인간-팬티가 좋아,2015-04-22,191,0.00 ,54,28.20%,"270,000","270,000",54
116,변태투명인간2- 간호사 훔쳐보기,2015-05-27,257,0.00 ,54,21.00%,"270,000","270,000",54
116,본능에 몸을 맡기고,2015-05-06,191,0.00 ,54,28.20%,"270,000","270,000",54
116,봄의 멜로디,2015-01-22,202,0.00 ,54,26.70%,"270,000","270,000",54
116,불륜 드라마 같은 내 인생,2015-03-18,191,0.00 ,54,28.20%,"270,000","270,000",54
116,비밀: 아내의 남자,2015-02-04,191,0.00 ,54,28.20%,"270,000","270,000",54
116,비키니 라멘걸,2015-04-29,257,0.00 ,54,21.00%,"270,000","270,000",54
116,비키니 모델 아카데미,2015-09-04,382,0.00 ,54,14.10%,"270,000","270,000",54
116,빚잔치 2억-노리개의 시작,2015-03-25,191,0.00 ,54,28.20%,"270,000","270,000",54
116,사랑밖엔 난몰라,2015-04-08,202,0.00 ,54,26.70%,"270,000","270,000",54
116,사랑의 난,2015-07-15,191,0.00 ,54,28.20%,"270,000","270,000",54
116,사랑의 소용돌이,2015-04-22,201,0.00 ,54,26.80%,"270,000","270,000",54
116,사랑할 때 사랑받을 때,2015-07-22,54,0.00 ,54,100.00%,"270,000","270,000",54
116,사채빚 2억-불어난 이자,2015-05-20,201,0.00 ,54,26.80%,"270,000","270,000",54
116,사탄의 사자: 망자의 저주,2015-09-03,191,0.00 ,54,28.20%,"270,000","270,000",54
116,색정여왕게임-너는 견딜수 있을까?,2015-04-08,54,0.00 ,54,100.00%,"270,000","270,000",54
116,속옷 입기 싫어하는 유이,2015-05-06,191,0.00 ,54,28.20%,"270,000","270,000",54
116,속옷을 찢고-미망인 정사,2015-07-29,191,0.00 ,54,28.20%,"270,000","270,000",54
116,술집 거유녀와 이쁜이,2015-07-15,257,0.00 ,54,21.00%,"270,000","270,000",54
116,썸타는 퇴근길-그놈이 기다리는 길,2015-06-10,257,0.00 ,54,21.00%,"270,000","270,000",54
116,쓰레기 같은 남편과,2015-06-10,201,0.00 ,54,26.80%,"270,000","270,000",54
116,아내가 사랑한 여름 - 정사,2015-07-01,201,0.00 ,54,26.80%,"270,000","270,000",54
116,아내는 음란한 꽃,2015-02-17,202,0.00 ,54,26.70%,"270,000","270,000",54
116,아메리칸 비치 하우스,2015-09-04,382,0.00 ,54,14.10%,"270,000","270,000",54
116,아오이-창의적 정사,2015-06-03,201,0.00 ,54,26.80%,"270,000","270,000",54
116,아이돌간호사모모코,2015-06-03,201,0.00 ,54,26.80%,"270,000","270,000",54
116,야한 동거 체험 - 키스 5초 전,2015-07-22,202,0.00 ,54,26.70%,"270,000","270,000",54
116,어라우즈드: 그들의 호기심,2015-05-21,210,0.00 ,54,25.70%,"270,000","270,000",54
116,에로 재팬 축제 - 밀리언 드림,2015-06-24,191,0.00 ,54,28.20%,"270,000","270,000",54
116,여의사의 유출본 - 얼굴,2015-07-29,202,0.00 ,54,26.70%,"270,000","270,000",54
116,여자는 이걸로 만족하지 않아,2015-07-08,191,0.00 ,54,28.20%,"270,000","270,000",54
116,옆집 신혼녀의 유혹,2015-06-24,54,0.00 ,54,100.00%,"270,000","270,000",54
116,오늘밤 어때? 쾌락병동,2015-02-11,210,0.00 ,54,25.70%,"270,000","270,000",54
116,오늘은 너랑 - 초보간호사,2015-07-01,201,0.00 ,54,26.80%,"270,000","270,000",54
116,왕게임 - 58일후 전편,2015-05-13,210,0.00 ,54,25.70%,"270,000","270,000",54
116,왕게임-48일후 전편,2015-04-01,191,0.00 ,54,28.20%,"270,000","270,000",54
116,왕게임-48일후 후편,2015-04-15,191,0.00 ,54,28.20%,"270,000","270,000",54
116,왕게임-58일 후 후편,2015-05-27,257,0.00 ,54,21.00%,"270,000","270,000",54
116,욕망의 대지,2015-02-17,191,0.00 ,54,28.20%,"270,000","270,000",54
116,욕정이 흐르는 대로,2015-05-20,257,0.00 ,54,21.00%,"270,000","270,000",54
116,위기의 유부녀들 2 - 남편의 취미,2015-01-07,191,0.00 ,54,28.20%,"270,000","270,000",54
116,위기의 유부녀들 3 - 옆집 남편과,2015-01-14,244,0.00 ,54,22.10%,"270,000","270,000",54
116,위기의 유부녀들 4 -남편을 빼앗기다,2015-01-21,191,0.00 ,54,28.20%,"270,000","270,000",54
116,위기의 유부녀들 5- 남편의 정체,2015-02-04,202,0.00 ,54,26.70%,"270,000","270,000",54
116,유부녀수사관 마키,2015-06-10,257,0.00 ,54,21.00%,"270,000","270,000",54
116,유출본 - 끝까지 한다,2015-07-08,191,0.00 ,54,28.20%,"270,000","270,000",54
116,육체 간호의 시작,2015-07-29,257,0.00 ,54,21.00%,"270,000","270,000",54
116,음란한 꽃들의 정사,2015-04-29,257,0.00 ,54,21.00%,"270,000","270,000",54
116,익스트랙션 데이,2015-02-25,202,0.00 ,54,26.70%,"270,000","270,000",54
116,젊은 아내는 음란하다,2015-03-04,257,0.00 ,54,21.00%,"270,000","270,000",54
116,조금 더운 여름밤-불륜,2015-04-01,191,0.00 ,54,28.20%,"270,000","270,000",54
116,주부의 일탈-남편 부하,2015-06-17,54,0.00 ,54,100.00%,"270,000","270,000",54
116,쥬라기 시티,2015-11-26,202,0.00 ,54,26.70%,"270,000","270,000",54
116,찬란한 동거생활-상속남과 유부녀,2015-02-04,202,0.00 ,54,26.70%,"270,000","270,000",54
116,찬란한 동거생활2-마성의 여자들,2015-02-17,202,0.00 ,54,26.70%,"270,000","270,000",54
116,찬란한 동거생활3-불륜과 진실의 섹스,2015-03-04,257,0.00 ,54,21.00%,"270,000","270,000",54
116,찬란한 동거생활4-사랑과 욕망의 여행,2015-03-11,257,0.00 ,54,21.00%,"270,000","270,000",54
116,첫 동거를 시작할 때,2015-03-11,202,0.00 ,54,26.70%,"270,000","270,000",54
116,충격! 변태커플,2015-04-15,191,0.00 ,54,28.20%,"270,000","270,000",54
116,츠보미의 아로마 오일마사지,2015-01-21,191,0.00 ,54,28.20%,"270,000","270,000",54
116,캐치헬,2015-01-13,210,0.00 ,54,25.70%,"270,000","270,000",54
116,컨트랙티드,2015-01-12,210,0.00 ,54,25.70%,"270,000","270,000",54
116,키스보다 야한 욕정,2015-01-28,202,0.00 ,54,26.70%,"270,000","270,000",54
116,킹 오브 썸머,2015-07-09,191,0.00 ,54,28.20%,"270,000","825,000",165
116,탐스러운 선생님의 향기,2015-05-13,191,0.00 ,54,28.20%,"270,000","270,000",54
116,편의점 알바생의 정사,2015-03-25,257,0.00 ,54,21.00%,"270,000","270,000",54
116,폭풍정사,2015-07-29,202,0.00 ,54,26.70%,"270,000","270,000",54
116,풍만한 마리아의 가슴,2015-07-08,191,0.00 ,54,28.20%,"270,000","270,000",54
116,하드코어 디스코,2015-11-05,201,0.00 ,54,26.80%,"270,000","270,000",54
116,한밤의 사무실정사,2015-03-11,201,0.00 ,54,26.80%,"270,000","270,000",54
116,할 때까지 안 보낼꺼야,2015-07-22,202,0.00 ,54,26.70%,"270,000","270,000",54
116,헌트,2015-07-30,202,0.00 ,54,26.70%,"270,000","270,000",54
116,화려한 사쿠라 - 육체,2015-07-22,191,0.00 ,54,28.20%,"270,000","270,000",54
116,화려한 오후: 그녀의 새파트너,2015-06-17,54,0.00 ,54,100.00%,"270,000","270,000",54
116,매직 티팟,2015-01-07,59,0.00 ,50,84.70%,"250,000","250,000",50
116,울프,2015-03-25,59,0.00 ,50,84.70%,"250,000","250,000",50
116,킬러스,2015-02-04,59,0.00 ,50,84.70%,"250,000","250,000",50
116,거리의 보안관,2015-05-13,967,0.00 ,47,4.80%,"268,000","268,000",47
116,미이라: 고대 전설의 부활,2015-01-22,"1,068",0.00 ,47,4.40%,"289,000","289,000",47
116,베카스,2015-01-22,"1,095",0.00 ,47,4.20%,"270,000","270,000",47
116,소림배구,2015-04-09,"1,095",0.00 ,47,4.20%,"289,000","289,000",47
116,스나이퍼,2015-02-05,"1,069",0.00 ,47,4.30%,"289,000","289,000",47
116,신의 전쟁,2015-07-22,"1,042",0.00 ,47,4.50%,"289,000","289,000",47
116,아웃포스트: 불멸의 나치부대,2015-07-29,"1,042",0.00 ,47,4.50%,"289,000","289,000",47
116,친구의 아내를 탐하다 2,2015-05-07,"1,068",0.00 ,47,4.40%,"289,000","289,000",47
116,스티븐 시걸의 비밀요원,2015-04-23,840,0.00 ,44,5.20%,"262,000","262,000",44
116,천하영웅 자객,2015-01-07,657,0.00 ,44,6.60%,"228,000","228,000",44
116,감옥정사,2015-05-07,183,0.00 ,40,21.80%,"200,000","200,000",40
116,강시선생 2,2015-09-23,"1,279",0.00 ,40,3.10%,"160,000","160,000",40
116,굿 메리지,2015-06-25,141,0.00 ,40,28.30%,"200,000","200,000",40
116,데몬 베이비,2015-05-14,110,0.00 ,40,36.30%,"200,000","200,000",40
116,데스타운,2015-05-21,150,0.00 ,40,26.60%,"200,000","200,000",40
116,매미 그리고 여자,2015-03-15,283,0.00 ,40,14.10%,"200,000","200,000",40
116,버진 뱀파이어,2015-06-04,150,0.00 ,40,26.60%,"200,000","200,000",40
116,비트레이얼,2015-03-05,109,0.00 ,40,36.60%,"200,000","200,000",40
116,수호지-천하대영웅 손신,2015-07-23,109,0.00 ,40,36.60%,"200,000","200,000",40
116,수호지-천하제패 선찬,2015-09-17,141,0.00 ,40,28.30%,"200,000","200,000",40
116,수호지-최강무적 탕륭,2015-08-20,141,0.00 ,40,28.30%,"200,000","200,000",40
116,에일리언 라이징,2015-05-28,150,0.00 ,40,26.60%,"200,000","200,000",40
116,와일드 인 블루,2015-07-09,150,0.00 ,40,26.60%,"200,000","200,000",40
116,워리어 스타,2015-05-21,110,0.00 ,40,36.30%,"200,000","200,000",40
116,유에프오,2015-09-17,183,0.00 ,40,21.80%,"200,000","200,000",40
116,정글,2015-08-27,183,0.00 ,40,21.80%,"200,000","200,000",40
116,터치 바이 터치,2015-04-30,59,0.00 ,40,67.70%,"200,000","200,000",40
116,홀스헤드,2015-09-03,141,0.00 ,40,28.30%,"200,000","200,000",40
116,스티븐 시걸의 작전명 고스트,2015-06-11,937,0.00 ,38,4.00%,"213,000","213,000",38
116,원초적 본능 2015,2015-05-22,710,0.00 ,37,5.20%,"205,000","205,000",37
116,몬스터,2015-04-09,201,0.00 ,20,9.90%,"140,000","140,000",20
116,드래곤 킹 레전드,2015-05-21,"2,007",0.00 ,18,0.80%,"90,000","90,000",18
116,스페이스 둠스데이,2015-01-29,"1,227",0.00 ,18,1.40%,"126,000","126,000",18
116,지구대충돌,2015-05-21,"1,843",0.00 ,17,0.90%,"85,000","85,000",17
116,마피아,2015-01-29,"1,099",0.00 ,16,1.40%,"112,000","112,000",16
116,익스트림 피어,2015-01-29,"1,099",0.00 ,16,1.40%,"112,000","112,000",16
116,하드 로맨티커,2015-06-18,"1,842",0.00 ,15,0.80%,"75,000","75,000",15
116,정사 4,2015-07-02,"1,589",0.00 ,13,0.80%,"65,000","65,000",13
116,헤라클레스: 전설의 부활,2015-06-04,"1,338",0.00 ,12,0.80%,"60,000","60,000",12
116,글래머 여선생의 야한 수업,2015-10-14,226,0.00 ,11,4.80%,"109,000","109,000",11
116,어거스트 에이트,2015-02-26,245,0.00 ,11,4.40%,"105,000","855,000",161
116,정복자 1453,2015-05-01,245,0.00 ,11,4.40%,"105,000","105,000",11
116,가정교사의 위험한 방문,2015-10-13,150,0.00 ,10,6.60%,"100,000","100,000",10
116,강제섹스: 그 남자의 섹스방식,2015-09-18,150,0.00 ,10,6.60%,"100,000","100,000",10
116,공자 춘추전국시대 감독판,2015-06-11,150,0.00 ,10,6.60%,"100,000","100,000",10
116,궁녀-방탕한 왕과 음란한 궁녀들,2015-09-17,150,0.00 ,10,6.60%,"100,000","100,000",10
116,그녀는 맛있는 섹스파트너,2015-11-04,150,0.00 ,10,6.60%,"100,000","100,000",10
116,그녀의 섹스 테크닉,2015-10-12,150,0.00 ,10,6.60%,"100,000","100,000",10
116,그녀의 욕정: 너무 하고 싶어요,2015-08-19,150,0.00 ,10,6.60%,"100,000","100,000",10
116,나쁜남자-유부녀겁탈,2015-08-03,150,0.00 ,10,6.60%,"100,000","100,000",10
116,노리개가 된 아내,2015-12-14,150,0.00 ,10,6.60%,"100,000","100,000",10
116,농염한 인어공주,2015-10-07,150,0.00 ,10,6.60%,"100,000","100,000",10
